Start Time (s), Start Freq (MHz), Duration, Bandwidth (MHz)
0.00142134433314807,-81.8347625751952,0.000111160277888051,1.99987200819148
0.00146898445224295,-59.7561756047613,3.1760079396586e-05,11.0392934852169
0.00146898445224295,-37.2776142326891,3.1760079396586e-05,1.7598873672085
0.00148486449194125,-47.7569435556124,6.35201587931719e-05,4.35972097785742
0.00148486449194125,-42.3572891334954,3.1760079396586e-05,4.83969025982337
0.00154838465073442,-82.6347113784718,6.35201587931719e-05,0.599961602457443
0.001580144730131,-83.754639703059,4.76401190948789e-05,0.83994624344042
0.00161190480952759,-89.394278766159,0.000111160277888051,1.3599129655702
0.00172306508741564,-80.8348265710994,0.000365240913060738,14.2390886983233
0.00173894512711393,-88.2743504415717,0.000285840714569274,3.03980545245104
0.00175482516681223,-88.8743120440292,4.76401190948789e-05,0.959938563931908
0.00177070520651052,-85.0345577883015,7.94001984914649e-05,0.759951363112761
0.00180246528590711,-85.5145270702675,0.00015880039698293,1.15992576475106
0.00191362556379516,-88.7943171637015,6.35201587931719e-05,0.479969281965954
0.0020406658813815,-73.5552924612825,3.1760079396586e-05,3.07980289261487
0.00207242596077809,-96.0738512735185,0.000269960674870981,6.55958018686804
0.00207242596077809,-89.8342506079611,9.52802381897579e-05,0.999936004095738
0.00207242596077809,-88.8343146038654,0.000174680436681223,3.35978497376168
0.00215182615926955,-89.394278766159,0.000111160277888051,1.59989760655318
0.00223122635776102,-88.67432484321,0.000111160277888051,1.79988480737233
0.0022629864371576,-90.2742224497632,6.35201587931719e-05,0.599961602457443
0.0022629864371576,-86.9944323563292,7.94001984914649e-05,1.67989248688084
0.00234238663564907,-80.9948163317547,0.000349360873362445,12.2792141302957
0.00235826667534736,-96.0738512735185,0.000301720754267567,7.75950339178293
0.00235826667534736,-89.1942915653398,0.000333480833664153,3.47977729425317
0.00235826667534736,-86.5544605145271,7.94001984914649e-05,0.919941123768079
0.00240590679444224,-85.4345321899398,9.52802381897579e-05,1.31991552540637
0.002501187032632,-89.3142838858313,6.35201587931719e-05,0.999936004095738
0.00251706707233029,-85.1945475489569,0.000127040317586344,0.519966722129784
0.00258058723112346,-85.9944963522334,6.35201587931719e-05,0.679956482785102
0.00262822735021834,-84.8745680276462,4.76401190948789e-05,0.759951363112761
0.00270762754870981,-133.471457826699,0.001572123930131,90.6741968514015
0.00270762754870981,-89.5542685268143,6.35201587931719e-05,0.559964162293613
0.00281878782659786,-85.3545373096122,0.000127040317586344,1.15992576475106
0.00283466786629615,-86.1944835530526,7.94001984914649e-05,0.79994880327659
0.00288230798539103,-82.9146934596186,4.76401190948789e-05,0.919941123768079
0.00289818802508932,-45.3970945859465,3.1760079396586e-05,0.83994624344042
0.00299346826327908,-90.0342378087802,7.94001984914649e-05,0.599961602457443
0.00302522834267567,-89.3142838858313,0.00015880039698293,0.719953922948931
0.00304110838237396,-85.5145270702675,7.94001984914649e-05,0.439971841802125
0.00305698842207225,-88.6343274030462,4.76401190948789e-05,0.759951363112761
0.00307286846177054,-89.9542429284526,0.000127040317586344,0.719953922948931
0.00308874850146884,-84.9545629079739,7.94001984914649e-05,0.83994624344042
0.00312050858086542,-89.154294125176,0.000111160277888051,0.639959042621272
0.00313638862056372,-88.4343402022271,0.000111160277888051,0.559964162293613
0.00326342893815006,-54.6765007039549,4.76401190948789e-05,18.1988352745424
0.0033904692557364,-84.9545629079739,0.000111160277888051,0.83994624344042
0.00351750957332275,-80.8348265710994,6.35201587931719e-05,0.959938563931908
0.00358102973211592,-47.2769742736465,3.1760079396586e-05,0.999936004095738
0.00364454989090909,-104.473313707923,0.000301720754267567,15.5590042237297
0.00366042993060738,-42.7572635351337,4.76401190948789e-05,23.7184820171509
0.00372395008940056,-88.5543325227186,6.35201587931719e-05,0.599961602457443
0.00388275048638349,-85.0345577883015,7.94001984914649e-05,0.559964162293613
0.004073310962763,-43.9971841802124,3.1760079396586e-05,8.95942659669781
0.00420035128034935,-69.2755663637527,7.94001984914649e-05,1.71988992704467
0.00427975147884081,-121.512223217714,0.000301720754267567,31.9979521310636
0.00427975147884081,-122.032189939844,0.000651081627630012,84.6745808268271
0.00440679179642715,-89.5542685268143,4.76401190948789e-05,0.719953922948931
0.00445443191552203,-89.7542557276334,0.000127040317586344,1.31991552540637
0.00467675247129814,-89.8342506079611,6.35201587931719e-05,0.639959042621272
0.0047561526697896,-89.9542429284526,9.52802381897579e-05,0.83994624344042
0.00485143290797936,-88.9943043645207,4.76401190948789e-05,0.759951363112761
0.00493083310647082,-99.5136311276078,0.000651081627630012,13.0791629335723
0.00493083310647082,-89.0343018046845,7.94001984914649e-05,0.919941123768079
0.00493083310647082,-88.2343530014079,0.000127040317586344,1.87987968769999
0.00493083310647082,-85.1145526686292,9.52802381897579e-05,0.759951363112761
0.00493083310647082,-80.8348265710994,0.00031760079396586,14.319083578651
0.00494671314616912,-86.3944707538717,0.000127040317586344,1.3599129655702
0.00502611334466058,-88.7543197235377,4.76401190948789e-05,0.79994880327659
0.00504199338435887,-88.7543197235377,0.000206440516077809,3.31978753359785
0.00505787342405717,-89.2742864456675,0.000142920357284637,0.559964162293613
0.00518491374164351,-89.8742480481249,6.35201587931719e-05,0.639959042621272
0.00523255386073839,-88.6343274030462,0.000365240913060738,34.717778062204
0.00535959417832473,-89.6742608473058,9.52802381897579e-05,0.79994880327659
0.00537547421802303,-84.7545757071547,6.35201587931719e-05,0.519966722129784
0.00539135425772132,-86.3544733137079,4.76401190948789e-05,0.79994880327659
0.0054389943768162,-89.7542557276334,9.52802381897579e-05,0.959938563931908
0.00553427461500596,-46.2370408293869,3.1760079396586e-05,12.3592090106233
0.00586775544867011,-125.151990272623,0.000333480833664153,98.1937156022015
0.00599479576625645,-88.8343146038654,6.35201587931719e-05,0.639959042621272
0.00607419596474792,-81.1948035325739,6.35201587931719e-05,0.719953922948931
0.00609007600444621,-88.3543453218994,9.52802381897579e-05,0.359976961474466
0.00620123628233426,-96.7938051964674,0.00031760079396586,11.8792397286574
0.00620123628233426,-82.5947139383079,0.000333480833664153,20.3186996032254
0.00623299636173085,-84.8745680276462,3.1760079396586e-05,0.759951363112761
0.00637591671901548,-84.5945859464994,6.35201587931719e-05,1.91987712786382
0.00639179675871378,-85.394534749776,4.76401190948789e-05,0.719953922948931
0.00639179675871378,-45.5570843466018,6.35201587931719e-05,3.23979265327019
0.00639179675871378,-42.0773070523486,3.1760079396586e-05,1.27991808524254
0.00640767679841207,-52.8766158965826,3.1760079396586e-05,1.19992320491489
0.00640767679841207,-51.6366952515039,3.1760079396586e-05,1.7598873672085
0.00643943687780866,-84.1546141046973,4.76401190948789e-05,0.79994880327659
0.00645531691750695,-87.3144118776398,6.35201587931719e-05,1.7598873672085
0.00645531691750695,-40.2774222449763,4.76401190948789e-05,3.23979265327019
0.00647119695720524,-100.593562012031,3.1760079396586e-05,4.8796876999872
0.00647119695720524,-85.4745296301037,4.76401190948789e-05,1.3599129655702
0.00647119695720524,-83.3946627415845,4.76401190948789e-05,0.959938563931908
0.00655059715569671,-122.952131063612,0.00125452313616515,107.233137079227
0.00655059715569671,-90.7541917317292,0.000142920357284637,0.999936004095738
0.00655059715569671,-88.0343658005888,0.000269960674870981,3.15979777294253
0.00655059715569671,-80.7548316907718,0.000301720754267567,14.1990912581595
0.00658235723509329,-89.394278766159,7.94001984914649e-05,0.639959042621272
0.00659823727479159,-84.7945731473186,7.94001984914649e-05,0.559964162293613
0.00669351751298134,-85.4345321899398,7.94001984914649e-05,0.439971841802125
0.00677291771147281,-85.3145398694483,4.76401190948789e-05,0.559964162293613
0.00696347818785232,-83.2346729809292,6.35201587931719e-05,0.639959042621272
0.00697935822755062,-85.1945475489569,6.35201587931719e-05,0.599961602457443
0.00715403866423184,-84.6745808268271,4.76401190948789e-05,0.639959042621272
0.0072493189024216,-144.310764111097,6.35201587931719e-05,0.479969281965954
0.00731283906121477,-85.8745040317419,0.000142920357284637,0.83994624344042
0.00736047918030965,-84.9945603481377,9.52802381897579e-05,0.519966722129784
0.00740811929940453,-86.7544477153462,4.76401190948789e-05,0.83994624344042
0.0074716394581977,-144.230769230769,9.52802381897579e-05,0.399974401638295
0.00748751949789599,-90.1142326891079,4.76401190948789e-05,0.79994880327659
0.00755103965668916,-38.1975553564572,3.1760079396586e-05,1.59989760655318
0.00755103965668916,-36.3976705490848,4.76401190948789e-05,9.27940611800845
0.00766219993457721,-81.0748112120824,0.000142920357284637,0.999936004095738
0.00770984005367209,-89.6342634071419,6.35201587931719e-05,0.639959042621272
0.00777336021246527,-68.035645718674,3.1760079396586e-05,0.919941123768079
0.00782100033156014,-95.9938563931908,0.000635201587931719,10.079354921285
0.00782100033156014,-90.4742096505823,0.000111160277888051,1.19992320491489
0.00782100033156014,-87.1144246768207,0.000174680436681223,1.79988480737233
0.00782100033156014,-80.5548444899526,6.35201587931719e-05,0.719953922948931
0.00782100033156014,-81.2348009727377,0.000285840714569274,14.6790605401254
0.00783688037125844,-89.1942915653398,0.000111160277888051,0.879943683604249
0.00788452049035332,-85.2345449891207,0.000111160277888051,0.399974401638295
0.00799568076824137,-89.7142582874696,0.000111160277888051,1.3599129655702
0.00801156080793966,-85.9944963522334,0.000111160277888051,0.919941123768079
0.00804332088733625,-87.1544221169845,7.94001984914649e-05,1.0799308844234
0.00812272108582771,-81.1148086522462,0.000968682421595872,14.5590682196339
0.008138601125526,-90.3542173300908,7.94001984914649e-05,0.639959042621272
0.008138601125526,-87.4344041981313,0.000285840714569274,2.95981057212338
0.00828152148281064,-144.270766670933,9.52802381897579e-05,0.399974401638295
0.00839268176069869,-144.230769230769,0.000111160277888051,0.359976961474466
0.00842444184009528,-95.9938563931908,0.000333480833664153,6.35959298604889
0.00847208195919016,-89.8342506079611,0.000269960674870981,2.35984896966594
0.00847208195919016,-88.3143478817356,0.000285840714569274,2.99980801228721
0.00850384203858674,-85.154550108793,7.94001984914649e-05,0.959938563931908
0.00851972207828504,-89.9142454882887,4.76401190948789e-05,0.719953922948931
0.00853560211798333,-144.270766670933,9.52802381897579e-05,0.399974401638295
0.00869440251496626,-85.9145014719058,4.76401190948789e-05,1.15992576475106
0.00875792267375943,-88.0743632407526,0.000333480833664153,3.43977985408934
0.00877380271345772,-81.1148086522462,7.94001984914649e-05,0.999936004095738
0.00878968275315602,-95.9938563931908,0.000269960674870981,7.87949571227441
0.00890084303104407,-85.634519390759,6.35201587931719e-05,0.399974401638295
0.00893260311044065,-89.8742480481249,7.94001984914649e-05,0.79994880327659
0.00894848315013894,-85.154550108793,7.94001984914649e-05,0.599961602457443
0.00909140350742358,-121.512223217714,0.000619321548233426,39.1974913605529
0.00910728354712187,-81.3147958530654,0.001572123930131,21.118648406502
0.00913904362651846,-39.397478561372,3.1760079396586e-05,4.83969025982337
0.00915492366621675,-43.4372200179188,3.1760079396586e-05,3.27979009343402
0.00931372406319968,-46.6370152310252,4.76401190948789e-05,0.83994624344042
0.00932960410289798,-82.5547164981441,3.1760079396586e-05,0.879943683604249
0.00932960410289798,-45.7170741072571,3.1760079396586e-05,0.879943683604249
0.00942488434108773,-67.3156917957251,9.52802381897579e-05,0.639959042621272
0.00944076438078603,-85.6745168309228,4.76401190948789e-05,0.679956482785102
0.00956780469837237,-83.4746576219122,4.76401190948789e-05,0.999936004095738
0.00956780469837237,-82.2347369768335,3.1760079396586e-05,1.55990016638935
0.00956780469837237,-43.4772174580827,4.76401190948789e-05,0.919941123768079
0.00956780469837237,-39.4774734416997,4.76401190948789e-05,1.91987712786382
0.00958368473807066,-59.1562140023038,3.1760079396586e-05,1.0799308844234
0.00958368473807066,-37.4776014335082,3.1760079396586e-05,4.8796876999872
0.00961544481746725,-88.8743120440292,9.52802381897579e-05,0.679956482785102
0.00961544481746725,-88.2343530014079,0.00042876107185391,3.91974913605529
0.00964720489686384,-90.4342122104185,9.52802381897579e-05,1.51990272622552
0.00969484501595872,-84.8345705874824,7.94001984914649e-05,0.679956482785102
0.00974248513505359,-95.9938563931908,0.000603441508535133,6.91955714834251
0.00974248513505359,-89.7942531677972,4.76401190948789e-05,0.759951363112761
0.00974248513505359,-88.7543197235377,7.94001984914649e-05,0.83994624344042
0.00974248513505359,-79.2749264047101,4.76401190948789e-05,0.679956482785102
0.00975836517475189,-81.1548060924101,9.52802381897579e-05,1.15992576475106
0.00980600529384677,-89.7142582874696,0.000174680436681223,2.07986688851913
0.00982188533354506,-81.1548060924101,0.00015880039698293,1.27991808524254
0.00993304561143311,-144.310764111097,9.52802381897579e-05,0.399974401638295
0.00999656577022628,-88.2343530014079,0.000142920357284637,0.999936004095738
0.0100124458099246,-88.9943043645207,7.94001984914649e-05,0.879943683604249
0.0100283258496229,-89.5942659669781,6.35201587931719e-05,0.679956482785102
0.0100442058893212,-80.4348521694611,4.76401190948789e-05,0.959938563931908
0.0100600859290195,-89.7142582874696,0.000333480833664153,5.15966978113401
0.0100759659687177,-86.5144630743632,6.35201587931719e-05,0.639959042621272
0.010091846008416,-90.074235248944,6.35201587931719e-05,0.519966722129784
0.0101236060878126,-85.3145398694483,9.52802381897579e-05,0.919941123768079
0.010250646405399,-85.8745040317419,7.94001984914649e-05,0.439971841802125
0.0102665264450973,-84.7945731473186,9.52802381897579e-05,0.559964162293613
0.0103776867229853,-96.5938179956483,0.000285840714569274,7.27953410981697
0.0103935667626836,-80.8748240112633,7.94001984914649e-05,2.51983873032126
0.0104094468023819,-87.3544093178037,6.35201587931719e-05,3.03980545245104
0.0104094468023819,-78.3149878407782,6.35201587931719e-05,0.399974401638295
0.0104094468023819,-77.9150134391399,6.35201587931719e-05,1.83988224753616
0.010631767358158,-79.6349033661846,3.1760079396586e-05,2.07986688851913
0.010631767358158,-40.4774094457955,3.1760079396586e-05,0.759951363112761
0.010631767358158,-37.5575963138359,3.1760079396586e-05,1.31991552540637
0.0106476473978563,-85.5945219505951,3.1760079396586e-05,1.55990016638935
0.0106476473978563,-83.8746320235505,3.1760079396586e-05,2.15986176884679
0.0106635274375546,-144.270766670933,0.000174680436681223,0.199987200819148
0.0106794074772529,-121.312236016895,0.000651081627630012,91.5541405350058
0.0107588076757443,-84.9545629079739,4.76401190948789e-05,0.639959042621272
0.0107905677551409,-89.9142454882887,6.35201587931719e-05,0.759951363112761
0.0110287683506153,-95.9938563931908,0.000269960674870981,9.0794189171893
0.0110605284300119,-81.1948035325739,0.000111160277888051,0.759951363112761
0.0111081685491068,-80.5948419301165,7.94001984914649e-05,0.83994624344042
0.0111558086682017,-85.2745424292845,7.94001984914649e-05,0.679956482785102
0.0111716887079,-80.0748752079867,0.000127040317586344,1.11992832458723
0.0113146090651846,-125.871944195571,0.000666961667328305,100.673556892359
0.0113463691445812,-85.0345577883015,6.35201587931719e-05,0.719953922948931
0.0114257693430726,-85.1145526686292,4.76401190948789e-05,0.959938563931908
0.011552809660659,-89.9942403686164,7.94001984914649e-05,1.0799308844234
0.0115845697400556,-83.4346601817484,3.1760079396586e-05,1.11992832458723
0.011663969938547,-81.0348137719186,7.94001984914649e-05,0.479969281965954
0.0117592501767368,-36.7176500703955,3.1760079396586e-05,5.11967234097018
0.0118386503752283,-85.1945475489569,0.000127040317586344,1.11992832458723
0.0118545304149266,-90.0342378087802,7.94001984914649e-05,0.879943683604249
0.0121403711294958,-119.552348649686,4.76401190948789e-05,35.5977217458083
0.0121403711294958,-83.9146294637143,3.1760079396586e-05,8.679444515551
0.0122515314073839,-85.634519390759,0.000682841707026598,67.3156917957251
0.0122991715264788,-138.631127607833,0.000936922342199286,54.0765391014975
0.0122991715264788,-89.2742864456675,9.52802381897579e-05,0.879943683604249
0.0123150515661771,-80.234864968642,4.76401190948789e-05,0.599961602457443
0.01247385196316,-85.634519390759,0.000111160277888051,0.959938563931908
0.0125214920822549,-85.2745424292845,6.35201587931719e-05,1.91987712786382
0.0125373721219532,-88.7543197235377,6.35201587931719e-05,1.19992320491489
0.0125373721219532,-45.7970689875848,4.76401190948789e-05,0.879943683604249
0.0125373721219532,-43.3172276974273,4.76401190948789e-05,2.15986176884679
0.0125532521616515,-83.3146678612569,3.1760079396586e-05,3.39978241392551
0.0125532521616515,-59.9961602457443,3.1760079396586e-05,14.1190963778318
0.0125532521616515,-41.0373736080891,3.1760079396586e-05,0.83994624344042
0.0125532521616515,-39.5974657621912,3.1760079396586e-05,4.59970561884039
0.0125532521616515,-34.8777678228593,3.1760079396586e-05,2.79982081146807
0.0126008922807463,-96.2338410341738,0.000301720754267567,6.79956482785102
0.0126167723204446,-88.6343274030462,6.35201587931719e-05,0.559964162293613
0.0126326523601429,-86.7544477153462,4.76401190948789e-05,0.959938563931908
0.0126802924792378,-89.6742608473058,4.76401190948789e-05,0.719953922948931
0.0126802924792378,-85.394534749776,7.94001984914649e-05,1.47990528606169
0.0126961725189361,-87.7543837194419,4.76401190948789e-05,0.559964162293613
0.0127596926777293,-88.5143350825547,6.35201587931719e-05,0.479969281965954
0.0128073327968241,-85.3145398694483,4.76401190948789e-05,0.919941123768079
0.0128390928762207,-85.6745168309228,7.94001984914649e-05,0.519966722129784
0.0129502531541088,-96.0338538333547,0.00058756146883684,8.35946499424037
0.0129502531541088,-80.9548188915909,0.000301720754267567,14.3590810188148
0.0129820132335054,-89.2742864456675,0.000238200595474395,1.7598873672085
0.0130614134319968,-89.4342762063228,6.35201587931719e-05,0.759951363112761
0.0130772934716951,-85.1145526686292,4.76401190948789e-05,0.639959042621272
0.01312493359079,-80.8748240112633,7.94001984914649e-05,0.83994624344042
0.013236093868678,-89.1942915653398,0.000111160277888051,1.27991808524254
0.013236093868678,-84.5945859464994,0.000968682421595872,60.3961346473826
0.0132519739083763,-119.152374248048,0.000936922342199286,34.8777678228593
0.0132678539480746,-86.4344681940356,0.000111160277888051,1.03993344425957
0.0132678539480746,-68.0756431588378,4.76401190948789e-05,0.83994624344042
0.0132678539480746,-67.7556636375272,0.000190560476379516,1.23992064507872
0.0132996140274712,-85.7145142710866,7.94001984914649e-05,0.999936004095738
0.0133154940671695,-144.270766670933,0.000127040317586344,0.439971841802125
0.0134584144244542,-144.230769230769,0.00015880039698293,0.399974401638295
0.0136172148214371,-87.5543965186228,6.35201587931719e-05,0.479969281965954
0.0136172148214371,-84.4345961858441,7.94001984914649e-05,0.519966722129784
0.0136966150199285,-87.9143734800973,0.000111160277888051,1.03993344425957
0.0137442551390234,-89.7142582874696,7.94001984914649e-05,0.999936004095738
0.0137442551390234,-86.8344425956739,0.000111160277888051,1.19992320491489
0.0137442551390234,-85.7145142710866,9.52802381897579e-05,1.23992064507872
0.0139348156154029,-85.5945219505951,0.000111160277888051,0.919941123768079
0.0139983357741961,-144.230769230769,0.000111160277888051,0.399974401638295
0.0139983357741961,-87.6743888391143,0.000206440516077809,2.71982593114041
0.0139983357741961,-86.0744912325611,0.000142920357284637,0.959938563931908
0.0141253760917825,-84.9145654678101,7.94001984914649e-05,0.83994624344042
0.0142047762902739,-144.270766670933,0.000365240913060738,0.439971841802125
0.0142047762902739,-98.7536797644951,0.000635201587931719,10.6393190835787
0.0142047762902739,-90.3942147702547,0.000301720754267567,24.1984512991169
0.0142682964490671,-85.4345321899398,4.76401190948789e-05,0.559964162293613
0.0143794567269551,-90.4742096505823,0.00015880039698293,1.55990016638935
0.0143953367666534,-41.1173684884167,6.35201587931719e-05,2.15986176884679
0.0143953367666534,-38.9575067195699,6.35201587931719e-05,0.79994880327659
0.0144112168063517,-51.7166901318316,3.1760079396586e-05,7.11954434916165
0.0144906170048432,-88.7943171637015,0.000254080635172688,1.91987712786382
0.0145223770842398,-89.7942531677972,9.52802381897579e-05,0.959938563931908
0.0145223770842398,-80.9948163317547,0.000651081627630012,14.4390758991425
0.0145382571239381,-86.8344425956739,7.94001984914649e-05,1.11992832458723
0.0145382571239381,-85.7145142710866,9.52802381897579e-05,1.15992576475106
0.0146176573224295,-88.67432484321,0.000222320555776102,3.07980289261487
0.0146494174018261,-85.5945219505951,4.76401190948789e-05,0.83994624344042
0.0146652974415244,-144.110776910278,0.000111160277888051,0.279982081146807
0.014697057520921,-85.9145014719058,9.52802381897579e-05,1.11992832458723
0.014697057520921,-84.7945731473186,7.94001984914649e-05,0.319979521310636
0.0147129375606193,-81.0348137719186,7.94001984914649e-05,0.519966722129784
0.0147605776797142,-85.2745424292845,7.94001984914649e-05,1.19992320491489
0.0147923377591108,-83.2346729809292,4.76401190948789e-05,0.759951363112761
0.0148558579179039,-95.9938563931908,0.000301720754267567,5.91962114424677
0.0148717379576022,-88.9543069243568,0.000285840714569274,3.87975169589146
0.0148717379576022,-85.9145014719058,0.000111160277888051,0.719953922948931
0.0149034980369988,-90.5942019710738,0.000142920357284637,1.67989248688084
0.0149193780766971,-144.150774350442,0.000127040317586344,0.359976961474466
0.0149511381560937,-88.8743120440292,4.76401190948789e-05,0.599961602457443
0.0150146583148869,-90.0342378087802,0.000127040317586344,0.639959042621272
0.0150464183942834,-84.5145910661718,6.35201587931719e-05,0.639959042621272
0.0150622984339817,-144.190771790605,0.00031760079396586,0.359976961474466
0.0150622984339817,-80.9148214514271,4.76401190948789e-05,0.679956482785102
0.0151575786721715,-87.9943683604249,0.000127040317586344,1.55990016638935
0.0151575786721715,-86.6744528350185,6.35201587931719e-05,0.439971841802125
0.0151575786721715,-86.3944707538717,0.000142920357284637,0.919941123768079
0.0151575786721715,-85.154550108793,9.52802381897579e-05,0.999936004095738
0.0151575786721715,-80.7948291309356,0.000333480833664153,14.1990912581595
0.0151893387515681,-96.1138487136823,0.000285840714569274,7.3195315499808
0.0152210988309647,-88.7943171637015,0.000111160277888051,0.759951363112761
0.0152528589103613,-88.2343530014079,0.000238200595474395,3.31978753359785
0.0152846189897578,-86.79444515551,9.52802381897579e-05,0.479969281965954
0.0153322591088527,-89.2742864456675,0.000127040317586344,1.3599129655702
0.0153322591088527,-85.5545245104313,0.000127040317586344,0.83994624344042
0.0153957792676459,-144.03078202995,0.000111160277888051,0.199987200819148
0.0154434193867408,-90.3542173300908,0.000190560476379516,2.87981569179573
0.0154910595058357,-93.8739920645079,0.000301720754267567,4.51971073851274
0.0155069395455339,-87.3144118776398,6.35201587931719e-05,0.679956482785102
0.0155069395455339,-87.7543837194419,0.000301720754267567,3.39978241392551
0.0155069395455339,-135.591322155382,0.00128628321556173,114.632663509535
0.0155228195852322,-144.230769230769,0.000524041310043668,0.399974401638295
0.0155863397440254,-88.1543581210803,6.35201587931719e-05,1.23992064507872
0.0156498599028186,-88.8743120440292,0.000127040317586344,0.999936004095738
0.0158086602998015,-96.1138487136823,0.000301720754267567,6.27959810572123
0.0158086602998015,-90.2342250095994,0.000142920357284637,1.79988480737233
0.0158086602998015,-80.6748368104441,6.35201587931719e-05,0.959938563931908
0.0158245403394998,-88.3943427620632,0.000111160277888051,0.879943683604249
0.0158245403394998,-88.7143222833739,0.000301720754267567,3.91974913605529
0.0158245403394998,-85.5945219505951,9.52802381897579e-05,1.03993344425957
0.0158721804585947,-80.3948547292973,6.35201587931719e-05,0.79994880327659
0.0159515806570861,-89.2342890055036,9.52802381897579e-05,0.83994624344042
0.0159833407364827,-90.0342378087802,0.000111160277888051,0.679956482785102
0.0160468608952759,-86.3144758735441,7.94001984914649e-05,0.959938563931908
0.0161262610937674,-144.190771790605,0.000127040317586344,0.399974401638295
0.0161421411334657,-89.9542429284526,4.76401190948789e-05,0.79994880327659
0.0161421411334657,-85.3145398694483,6.35201587931719e-05,0.79994880327659
0.0161421411334657,-79.8348905670037,9.52802381897579e-05,1.11992832458723
0.0162056612922588,-81.1948035325739,0.000111160277888051,1.43990784589786
0.016269181451052,-144.03078202995,0.000174680436681223,0.239984640982977
0.016269181451052,-82.5947139383079,3.1760079396586e-05,1.59989760655318
0.016269181451052,-47.2769742736465,6.35201587931719e-05,1.19992320491489
0.0163168215701469,-80.9148214514271,7.94001984914649e-05,0.559964162293613
0.0163962217686384,-90.6741968514015,4.76401190948789e-05,1.03993344425957
0.0163962217686384,-70.2355049276846,4.76401190948789e-05,0.83994624344042
0.0164121018083366,-85.5545245104313,4.76401190948789e-05,1.55990016638935
0.0164121018083366,-83.7146422628952,3.1760079396586e-05,2.63983105081275
0.0164121018083366,-51.0767310892103,3.1760079396586e-05,1.47990528606169
0.0164597419274315,-90.2342250095994,4.76401190948789e-05,0.79994880327659
0.0164756219671298,-85.0345577883015,9.52802381897579e-05,0.919941123768079
0.0165232620862247,-144.070779470114,0.000174680436681223,0.279982081146807
0.016539142125923,-88.9543069243568,6.35201587931719e-05,0.83994624344042
0.0166661824435093,-89.394278766159,7.94001984914649e-05,0.83994624344042
0.0166820624832076,-85.9145014719058,7.94001984914649e-05,0.679956482785102
0.0166820624832076,-85.5945219505951,0.000190560476379516,1.83988224753616
0.0167773427213974,-117.39248688084,0.000285840714569274,41.6373352105465
0.0167773427213974,-80.0348777678229,0.000301720754267567,20.1987072827339
0.0167932227610957,-80.9948163317547,7.94001984914649e-05,1.51990272622552
0.0167932227610957,-79.4749136055293,7.94001984914649e-05,1.19992320491489
0.016809102800794,-87.514399078459,6.35201587931719e-05,0.759951363112761
0.016809102800794,-86.9544349161654,6.35201587931719e-05,1.31991552540637
0.016809102800794,-78.6349673620888,6.35201587931719e-05,2.59983361064892
0.0168726229595871,-144.070779470114,0.000174680436681223,0.279982081146807
